fixture_id,event_id,avg_offense_distance_to_goal,avg_defense_distance_to_goal,shooter_distance_to_goal,shooter_distance_to_goalkeeper,goalkeeper_distance_to_goal,ball_distance_to_goal,ball_distance_to_goalkeeper,shot_angle_to_goal,ball_angle_to_goal,angle_ball_to_goalkeeper
02ea68cb-5ca6-11f0-a329-51a43a77a48d,7c6b8161-a783-11f0-9f92-413ac7416675,26.14973487474337,17.64925745416591,23.59613739576882,22.420186796724064,1.179574499554815,22.5548864993819,21.380931902047678,0.12278157782544741,0.12778844675671783,0.005237101895769271
02ea68cb-5ca6-11f0-a329-51a43a77a48d,cdb9ddf0-a783-11f0-9f92-413ac7416675,13.52957227639727,6.7116532472161525,9.004000222123498,8.606018824055639,0.3985021957279533,8.106105600101692,7.707619606597098,5.953032049751705,5.917814976060384,0.0004546183788414971
02ea68cb-5ca6-11f0-a329-51a43a77a48d,ef31ad50-a783-11f0-9f92-413ac7416675,13.184984635302927,6.830632613332075,10.064464715025832,9.080231825234419,0.9842357441182475,9.895745803121661,8.916904451658098,0.2623304962661872,0.2793145873323999,0.010954960232171133
02ea68cb-5ca6-11f0-a329-51a43a77a48d,0734fc41-a784-11f0-9f92-413ac7416675,14.110176518959852,7.42781395478326,6.532690793233673,3.4479147321243317,3.1038236096788743,6.102362247523494,3.0178392932692755,0.19060269841207877,0.2743897292669679,0.08055522720900649
02ea68cb-5ca6-11f0-a329-51a43a77a48d,53595351-a784-11f0-9f92-413ac7416675,11.74301675702277,6.771701085765287,5.221984775925722,2.897957901695607,2.325356961844783,3.9561112218945547,1.8089347694154183,0.5141106269676075,0.7182500975046332,0.33527191988220917
02ea68cb-5ca6-11f0-a329-51a43a77a48d,7cf33281-a784-11f0-9f92-413ac7416675,12.603154314083012,6.963253313071149,6.5270824263218845,4.311353615745289,2.222936121439391,5.347263412251167,3.1245487674222656,0.21369745158456255,0.2929895568908216,0.0076766763172001415
02ea68cb-5ca6-11f0-a329-51a43a77a48d,8dbbeb71-a784-11f0-9f92-413ac7416675,13.003228218553044,7.121181471435409,7.356885482321986,5.206482497809822,2.158089896181343,5.5502714348038875,3.3923026103223757,0.27185257063195367,0.3881446883363959,0.005268185878754818
02ea68cb-5ca6-11f0-a329-51a43a77a48d,a13fa5b0-a784-11f0-9f92-413ac7416675,12.928299725879414,6.89071545949958,9.185154816332712,8.511825773592884,0.7798878124448387,8.4521143508592,7.79293231075441,0.31809254283027055,0.34702923440932837,0.05135935446720098
02ea68cb-5ca6-11f0-a329-51a43a77a48d,bb4c5930-a784-11f0-9f92-413ac7416675,,,,,,8.4521143508592,7.79293231075441,0.31809254283027055,,0.05135935446720098
02ea68cb-5ca6-11f0-a329-51a43a77a48d,c2b4b5f1-a784-11f0-9f92-413ac7416675,12.167240413097517,7.327646394716589,6.9990845830008395,4.806375037385245,2.2734242894805194,5.3512040701135675,3.1980564410278935,0.3375510861197227,0.4526211430583782,0.17661199863714389
02ea68cb-5ca6-11f0-a329-51a43a77a48d,eeac5b40-a784-11f0-9f92-413ac7416675,28.03771027507338,10.165366495669787,6.847468437313165,3.7753231649754166,3.0802728775223795,5.59442981902535,2.5300474303854465,5.852738295922991,5.7599136162236935,0.08308068229890057
02ea68cb-5ca6-11f0-a329-51a43a77a48d,fd2b9961-a784-11f0-9f92-413ac7416675,13.622419361985395,7.219824157247202,6.421572704563891,5.8219650462708925,0.6149967479588786,8.10002876538102,7.512233289774755,0.45699159494517994,0.3612151355714374,0.023188455969321675
